,INCOME_IND,0,m
35907,0,0,True
35908,0,0,True
35909,1,1,True
35910,0,0,True
35911,0,0,True
35912,0,0,True
35913,0,0,True
35914,0,0,True
35915,0,0,True
35916,1,1,True
35917,0,0,True
35918,0,0,True
35919,0,0,True
35920,0,0,True
35921,0,0,True
35922,0,0,True
35923,0,0,True
35924,0,0,True
35925,0,0,True
35926,1,1,True
35927,0,0,True
35928,0,0,True
35929,1,0,False
35930,0,0,True
35931,0,0,True
35932,0,0,True
35933,0,0,True
35934,0,0,True
35935,0,0,True
35936,0,0,True
35937,0,0,True
35938,0,0,True
35939,0,0,True
35940,0,0,True
35941,0,0,True
35942,0,0,True
35943,0,0,True
35944,0,0,True
35945,0,0,True
35946,0,0,True
35947,0,0,True
35948,0,0,True
35949,0,0,True
35950,0,0,True
35951,0,0,True
35952,0,0,True
35953,0,0,True
35954,0,0,True
35955,0,0,True
35956,0,0,True
35957,0,0,True
35958,0,0,True
35959,0,0,True
35960,1,0,False
35961,0,0,True
35962,1,1,True
35963,0,0,True
35964,0,0,True
35965,0,0,True
35966,0,0,True
35967,0,0,True
35968,0,0,True
35969,1,0,False
35970,0,0,True
35971,0,0,True
35972,0,0,True
35973,0,0,True
35974,1,0,False
35975,0,0,True
35976,0,0,True
35977,0,0,True
35978,0,0,True
35979,0,0,True
35980,0,0,True
35981,0,0,True
35982,0,0,True
35983,0,0,True
35984,0,0,True
35985,0,0,True
35986,0,0,True
35987,0,0,True
35988,1,0,False
35989,0,0,True
35990,0,0,True
35991,0,0,True
35992,0,0,True
35993,0,0,True
35994,0,0,True
35995,0,0,True
35996,0,0,True
35997,0,0,True
35998,0,0,True
35999,0,0,True
36000,0,0,True
36001,0,0,True
36002,1,0,False
36003,0,0,True
36004,1,1,True
36005,0,0,True
36006,0,0,True
36007,0,0,True
36008,0,0,True
36009,0,0,True
36010,0,0,True
36011,0,0,True
36012,0,0,True
36013,0,0,True
36014,1,0,False
36015,0,0,True
36016,0,0,True
36017,0,0,True
36018,0,0,True
36019,0,0,True
36020,0,0,True
36021,0,0,True
36022,0,0,True
36023,0,0,True
36024,0,0,True
36025,0,0,True
36026,0,0,True
36027,0,0,True
36028,0,0,True
36029,0,0,True
36030,0,0,True
36031,1,0,False
36032,0,0,True
36033,0,0,True
36034,0,0,True
36035,0,0,True
36036,0,0,True
36037,0,0,True
36038,0,0,True
36039,0,0,True
36040,0,0,True
36041,0,1,False
36042,0,0,True
36043,0,0,True
36044,0,0,True
36045,0,0,True
36046,0,0,True
36047,0,0,True
36048,0,0,True
36049,0,0,True
36050,0,0,True
36051,1,0,False
36052,0,0,True
36053,0,0,True
36054,0,0,True
36055,0,0,True
36056,0,0,True
36057,0,0,True
36058,0,0,True
36059,0,0,True
36060,0,0,True
36061,0,0,True
36062,0,0,True
36063,0,0,True
36064,0,0,True
36065,0,0,True
36066,0,0,True
36067,0,0,True
36068,0,0,True
36069,0,1,False
36070,0,0,True
36071,0,0,True
36072,0,0,True
36073,0,0,True
36074,0,0,True
36075,0,0,True
36076,0,0,True
36077,0,0,True
36078,0,0,True
36079,1,0,False
36080,0,0,True
36081,0,0,True
36082,0,0,True
36083,0,0,True
36084,0,0,True
36085,0,0,True
36086,0,0,True
36087,0,0,True
36088,0,0,True
36089,0,0,True
36090,0,0,True
36091,0,0,True
36092,0,0,True
36093,0,0,True
36094,0,0,True
36095,0,0,True
36096,0,0,True
36097,1,0,False
36098,0,0,True
36099,0,0,True
36100,0,0,True
36101,0,0,True
36102,0,0,True
36103,0,0,True
36104,1,0,False
36105,0,0,True
36106,0,0,True
36107,0,0,True
36108,1,1,True
36109,0,0,True
36110,0,0,True
36111,0,0,True
36112,0,0,True
36113,0,0,True
36114,0,0,True
36115,0,0,True
36116,0,0,True
36117,0,0,True
36118,0,0,True
36119,0,0,True
36120,0,0,True
36121,0,0,True
36122,0,0,True
36123,1,0,False
36124,0,0,True
36125,0,0,True
36126,0,0,True
36127,0,0,True
36128,0,0,True
36129,0,0,True
36130,0,0,True
36131,0,0,True
36132,0,0,True
36133,0,0,True
36134,0,0,True
36135,0,0,True
36136,0,0,True
36137,1,0,False
36138,0,0,True
36139,0,0,True
36140,0,0,True
36141,0,0,True
36142,0,0,True
36143,0,0,True
36144,1,0,False
36145,0,0,True
36146,0,0,True
36147,0,0,True
36148,0,0,True
36149,0,0,True
36150,0,0,True
36151,0,0,True
36152,0,0,True
36153,0,0,True
36154,0,0,True
36155,0,0,True
36156,0,0,True
36157,0,0,True
36158,0,0,True
36159,0,0,True
36160,0,0,True
36161,0,0,True
36162,0,0,True
36163,0,0,True
36164,1,0,False
36165,1,0,False
36166,0,0,True
36167,0,0,True
36168,0,0,True
36169,0,0,True
36170,0,0,True
36171,0,0,True
36172,0,0,True
36173,0,0,True
36174,0,0,True
36175,0,0,True
36176,0,0,True
36177,0,0,True
36178,0,0,True
36179,0,0,True
36180,0,0,True
36181,0,0,True
36182,0,0,True
36183,0,0,True
36184,0,0,True
36185,0,0,True
36186,0,0,True
36187,0,0,True
36188,0,0,True
36189,0,0,True
36190,0,0,True
36191,1,0,False
36192,0,0,True
36193,0,0,True
36194,0,0,True
36195,0,0,True
36196,0,0,True
36197,0,0,True
36198,0,0,True
36199,0,0,True
36200,0,0,True
36201,0,0,True
36202,0,0,True
36203,0,0,True
36204,0,0,True
36205,1,0,False
36206,0,0,True
36207,0,0,True
36208,0,0,True
36209,0,0,True
36210,0,0,True
36211,0,0,True
36212,0,0,True
36213,0,0,True
36214,0,0,True
36215,0,0,True
36216,0,0,True
36217,0,0,True
36218,0,0,True
36219,0,0,True
36220,0,0,True
36221,0,0,True
36222,0,0,True
36223,0,0,True
36224,0,0,True
36225,0,0,True
36226,0,0,True
36227,0,0,True
36228,0,0,True
36229,0,0,True
36230,0,0,True
36231,0,0,True
36232,0,0,True
36233,0,0,True
36234,0,0,True
36235,0,0,True
36236,1,0,False
36237,0,0,True
36238,0,0,True
36239,0,0,True
36240,0,0,True
36241,0,0,True
36242,0,0,True
36243,0,0,True
36244,0,0,True
36245,0,0,True
36246,0,0,True
36247,0,0,True
36248,0,0,True
36249,1,1,True
36250,0,0,True
36251,0,0,True
36252,0,0,True
36253,0,0,True
36254,0,0,True
36255,0,0,True
36256,0,0,True
36257,0,0,True
36258,0,0,True
36259,0,0,True
36260,0,0,True
36261,0,0,True
36262,0,0,True
36263,0,0,True
36264,0,0,True
36265,0,0,True
36266,1,0,False
36267,1,1,True
36268,0,0,True
36269,0,0,True
36270,0,0,True
36271,0,0,True
36272,0,0,True
36273,0,0,True
36274,0,0,True
36275,0,0,True
36276,0,0,True
36277,0,0,True
36278,0,0,True
36279,0,0,True
36280,0,0,True
36281,1,0,False
36282,0,0,True
36283,0,0,True
36284,0,0,True
36285,0,0,True
36286,0,0,True
36287,0,0,True
36288,0,0,True
36289,0,0,True
36290,0,0,True
36291,0,0,True
36292,0,0,True
36293,0,0,True
36294,0,0,True
36295,0,1,False
36296,0,0,True
36297,0,0,True
36298,0,0,True
36299,0,0,True
36300,0,0,True
36301,0,0,True
36302,0,0,True
36303,0,0,True
36304,0,0,True
36305,0,0,True
36306,0,0,True
36307,0,0,True
36308,0,0,True
36309,0,0,True
36310,0,0,True
36311,0,0,True
36312,0,0,True
36313,0,0,True
36314,0,0,True
36315,0,0,True
36316,0,0,True
36317,0,0,True
36318,0,0,True
36319,0,0,True
36320,0,0,True
36321,0,0,True
36322,0,0,True
36323,0,0,True
36324,0,0,True
36325,0,0,True
36326,0,0,True
36327,0,0,True
36328,0,0,True
36329,0,0,True
36330,0,0,True
36331,0,0,True
36332,0,0,True
36333,0,0,True
36334,0,0,True
36335,0,0,True
36336,0,0,True
36337,0,0,True
36338,0,0,True
36339,0,0,True
36340,0,0,True
36341,1,0,False
36342,0,0,True
36343,0,0,True
36344,0,0,True
36345,0,0,True
36346,0,0,True
36347,0,0,True
36348,0,0,True
36349,0,0,True
36350,0,0,True
36351,0,0,True
36352,0,0,True
36353,0,0,True
36354,0,0,True
36355,0,0,True
36356,0,0,True
36357,0,0,True
36358,0,0,True
36359,0,0,True
36360,0,0,True
36361,0,0,True
36362,0,0,True
36363,0,0,True
36364,0,0,True
36365,0,0,True
36366,0,0,True
36367,0,0,True
36368,0,0,True
36369,0,0,True
36370,0,0,True
36371,0,0,True
36372,0,0,True
36373,0,0,True
36374,0,0,True
36375,1,1,True
36376,0,0,True
36377,0,0,True
36378,0,0,True
36379,0,0,True
36380,0,0,True
36381,0,0,True
36382,0,0,True
36383,0,0,True
36384,0,0,True
36385,0,0,True
36386,0,0,True
36387,0,0,True
36388,1,1,True
36389,1,1,True
36390,0,0,True
36391,0,0,True
36392,0,0,True
36393,0,0,True
36394,0,0,True
36395,0,0,True
36396,0,0,True
36397,0,0,True
36398,0,0,True
36399,0,0,True
36400,0,0,True
36401,0,0,True
36402,0,0,True
36403,0,0,True
36404,0,0,True
36405,0,0,True
36406,0,0,True
36407,0,0,True
36408,0,0,True
36409,0,0,True
36410,0,0,True
36411,0,0,True
36412,0,0,True
36413,0,0,True
36414,0,0,True
36415,0,0,True
36416,0,0,True
36417,0,0,True
36418,0,0,True
36419,0,0,True
36420,0,0,True
36421,0,0,True
36422,0,0,True
36423,0,0,True
36424,0,0,True
36425,0,0,True
36426,0,0,True
36427,0,0,True
36428,0,0,True
36429,0,0,True
36430,0,0,True
36431,0,0,True
36432,0,0,True
36433,0,0,True
36434,0,0,True
36435,0,0,True
36436,0,0,True
36437,0,0,True
36438,0,0,True
36439,0,0,True
36440,0,0,True
36441,0,0,True
36442,0,0,True
36443,0,0,True
36444,0,0,True
36445,0,0,True
36446,0,0,True
36447,0,0,True
36448,0,0,True
36449,0,0,True
36450,1,0,False
36451,0,0,True
36452,0,0,True
36453,1,0,False
36454,0,0,True
36455,0,0,True
36456,0,0,True
36457,0,0,True
36458,0,0,True
36459,0,0,True
36460,0,0,True
36461,0,0,True
36462,0,0,True
36463,0,0,True
36464,0,0,True
36465,0,0,True
36466,0,0,True
36467,0,0,True
36468,0,0,True
36469,0,0,True
36470,0,0,True
36471,0,0,True
36472,0,0,True
36473,0,0,True
36474,0,0,True
36475,0,0,True
36476,0,0,True
36477,1,1,True
36478,0,0,True
36479,0,0,True
36480,0,0,True
36481,0,0,True
36482,0,0,True
36483,0,0,True
36484,0,0,True
36485,0,0,True
36486,0,0,True
36487,0,0,True
36488,0,0,True
36489,0,0,True
36490,0,0,True
36491,0,0,True
36492,0,0,True
36493,0,0,True
36494,0,0,True
36495,0,0,True
36496,0,0,True
36497,0,0,True
36498,0,0,True
36499,0,0,True
36500,1,0,False
36501,0,0,True
36502,0,0,True
36503,0,0,True
36504,0,0,True
36505,0,0,True
36506,0,0,True
36507,0,0,True
36508,0,0,True
36509,0,0,True
36510,0,0,True
36511,0,0,True
36512,0,0,True
36513,0,0,True
36514,0,0,True
36515,0,0,True
36516,1,1,True
36517,1,1,True
36518,0,0,True
36519,0,0,True
36520,0,0,True
36521,0,0,True
36522,0,0,True
36523,0,0,True
36524,0,0,True
36525,0,0,True
36526,0,0,True
36527,0,0,True
36528,0,0,True
36529,0,0,True
36530,1,0,False
36531,0,0,True
36532,0,0,True
36533,0,0,True
36534,0,0,True
36535,1,1,True
36536,0,0,True
36537,0,0,True
36538,0,0,True
36539,0,0,True
36540,0,0,True
36541,0,0,True
36542,0,0,True
36543,0,0,True
36544,0,0,True
36545,0,0,True
36546,0,0,True
36547,0,0,True
36548,0,0,True
36549,0,0,True
36550,0,0,True
36551,0,0,True
36552,0,0,True
36553,0,0,True
36554,0,0,True
36555,0,0,True
36556,0,0,True
36557,0,0,True
36558,0,0,True
36559,0,0,True
36560,0,0,True
36561,0,0,True
36562,0,0,True
36563,0,0,True
36564,0,0,True
36565,0,0,True
36566,1,0,False
36567,0,0,True
36568,1,0,False
36569,0,0,True
36570,0,0,True
36571,0,0,True
36572,0,0,True
36573,0,0,True
36574,0,0,True
36575,0,0,True
36576,0,0,True
36577,0,0,True
36578,0,0,True
36579,0,0,True
36580,0,0,True
36581,0,0,True
36582,0,0,True
36583,0,0,True
36584,0,0,True
36585,0,0,True
36586,0,0,True
36587,0,0,True
36588,0,0,True
36589,0,0,True
36590,0,0,True
36591,0,0,True
36592,0,0,True
36593,0,0,True
36594,0,0,True
36595,0,0,True
36596,0,0,True
36597,0,0,True
36598,0,0,True
36599,0,0,True
36600,0,0,True
36601,0,0,True
36602,0,0,True
36603,0,0,True
36604,0,0,True
36605,0,0,True
36606,0,0,True
36607,0,0,True
36608,0,0,True
36609,0,0,True
36610,0,0,True
36611,1,0,False
36612,0,0,True
36613,0,0,True
36614,0,0,True
36615,0,0,True
36616,0,0,True
36617,0,0,True
36618,0,0,True
36619,0,0,True
36620,0,0,True
36621,0,0,True
36622,0,0,True
36623,0,0,True
36624,0,0,True
36625,0,0,True
36626,0,0,True
36627,0,0,True
36628,0,0,True
36629,0,0,True
36630,0,0,True
36631,0,0,True
36632,0,0,True
36633,0,0,True
36634,0,0,True
36635,0,0,True
36636,0,0,True
36637,0,0,True
36638,0,0,True
36639,1,1,True
36640,0,0,True
36641,0,0,True
36642,0,0,True
36643,0,0,True
36644,0,0,True
36645,0,0,True
36646,0,0,True
36647,0,0,True
36648,0,0,True
36649,0,0,True
36650,0,0,True
36651,0,0,True
36652,0,0,True
36653,0,0,True
36654,0,0,True
36655,0,0,True
36656,0,0,True
36657,0,0,True
36658,0,0,True
36659,0,0,True
36660,0,0,True
36661,0,0,True
36662,0,0,True
36663,0,0,True
36664,0,0,True
36665,0,0,True
36666,0,0,True
36667,0,0,True
36668,0,0,True
36669,0,0,True
36670,1,0,False
36671,1,1,True
36672,0,1,False
36673,0,0,True
36674,1,0,False
36675,0,0,True
36676,0,0,True
36677,0,0,True
36678,0,0,True
36679,0,0,True
36680,0,0,True
36681,0,0,True
36682,0,0,True
36683,0,0,True
36684,0,0,True
36685,0,0,True
36686,0,0,True
36687,0,1,False
36688,0,0,True
36689,0,0,True
36690,0,0,True
36691,0,0,True
36692,0,0,True
36693,0,0,True
36694,0,0,True
36695,0,0,True
36696,0,0,True
36697,0,0,True
36698,0,0,True
36699,0,0,True
36700,0,0,True
36701,0,0,True
36702,0,0,True
36703,0,0,True
36704,0,0,True
36705,0,1,False
36706,0,0,True
36707,1,1,True
36708,0,0,True
36709,0,0,True
36710,0,0,True
36711,1,0,False
36712,0,0,True
36713,0,0,True
36714,0,0,True
36715,0,0,True
36716,0,0,True
36717,1,1,True
36718,0,0,True
36719,0,0,True
36720,0,0,True
36721,0,0,True
36722,0,0,True
36723,0,0,True
36724,0,0,True
36725,0,0,True
36726,0,0,True
36727,0,0,True
36728,0,0,True
36729,0,0,True
36730,0,0,True
36731,0,0,True
36732,0,0,True
36733,0,0,True
36734,0,0,True
36735,0,0,True
36736,0,0,True
36737,0,0,True
36738,0,0,True
36739,0,0,True
36740,0,0,True
36741,0,0,True
36742,0,0,True
36743,0,0,True
36744,0,0,True
36745,0,0,True
36746,0,0,True
36747,0,0,True
36748,0,0,True
36749,0,0,True
36750,0,0,True
36751,0,0,True
36752,0,0,True
36753,0,0,True
36754,0,0,True
36755,0,0,True
36756,0,0,True
36757,0,0,True
36758,0,0,True
36759,0,0,True
36760,0,0,True
36761,0,0,True
36762,0,0,True
36763,0,0,True
36764,0,0,True
36765,0,0,True
36766,0,0,True
36767,0,0,True
36768,0,1,False
36769,0,0,True
36770,0,0,True
36771,0,0,True
36772,0,0,True
36773,0,0,True
36774,1,0,False
36775,0,0,True
36776,1,1,True
36777,0,0,True
36778,0,0,True
36779,0,0,True
36780,0,0,True
36781,0,0,True
36782,0,0,True
36783,0,0,True
36784,0,0,True
36785,0,0,True
36786,0,0,True
36787,0,0,True
36788,0,0,True
36789,0,0,True
36790,0,0,True
36791,0,0,True
36792,0,0,True
36793,0,0,True
36794,0,0,True
36795,1,0,False
36796,0,0,True
36797,0,0,True
36798,0,0,True
36799,0,0,True
36800,0,0,True
36801,0,0,True
36802,0,0,True
36803,0,0,True
36804,0,0,True
36805,0,0,True
36806,0,0,True
36807,0,0,True
36808,0,0,True
36809,0,0,True
36810,0,0,True
36811,0,0,True
36812,0,0,True
36813,0,0,True
36814,0,0,True
36815,0,0,True
36816,0,0,True
36817,0,0,True
36818,1,0,False
36819,0,0,True
36820,0,0,True
36821,0,0,True
36822,0,0,True
36823,0,0,True
36824,0,0,True
36825,0,1,False
36826,0,0,True
36827,0,0,True
36828,0,0,True
36829,0,0,True
36830,0,0,True
36831,0,0,True
36832,0,0,True
36833,1,1,True
36834,0,0,True
36835,0,0,True
36836,0,0,True
36837,0,0,True
36838,0,0,True
36839,0,0,True
36840,0,0,True
36841,1,0,False
36842,0,0,True
36843,0,0,True
36844,0,0,True
36845,1,0,False
36846,0,0,True
36847,0,0,True
36848,0,0,True
36849,0,0,True
36850,0,0,True
36851,1,1,True
36852,0,0,True
36853,0,0,True
36854,0,0,True
36855,0,0,True
36856,0,0,True
36857,0,0,True
36858,0,0,True
36859,0,0,True
36860,0,0,True
36861,1,0,False
36862,1,1,True
36863,0,0,True
36864,0,0,True
36865,0,0,True
36866,1,0,False
36867,0,0,True
36868,0,0,True
36869,0,0,True
36870,0,0,True
36871,0,0,True
36872,0,0,True
36873,0,0,True
36874,0,0,True
36875,0,0,True
36876,0,0,True
36877,0,0,True
36878,0,0,True
36879,0,0,True
36880,0,0,True
36881,0,0,True
36882,0,0,True
36883,0,0,True
36884,0,0,True
36885,1,1,True
36886,0,0,True
36887,0,0,True
36888,0,0,True
36889,0,0,True
36890,0,0,True
36891,0,0,True
36892,0,0,True
36893,0,0,True
36894,0,0,True
36895,0,0,True
36896,0,0,True
36897,0,0,True
36898,0,0,True
36899,1,1,True
36900,0,0,True
36901,0,0,True
36902,0,0,True
36903,0,0,True
36904,0,0,True
36905,0,0,True
36906,0,0,True
36907,0,0,True
36908,0,0,True
36909,0,0,True
36910,0,0,True
36911,0,0,True
36912,0,0,True
36913,0,0,True
36914,0,0,True
36915,0,0,True
36916,0,0,True
36917,0,0,True
36918,0,0,True
36919,1,1,True
36920,0,0,True
36921,0,1,False
36922,0,0,True
36923,1,0,False
36924,0,0,True
36925,0,0,True
36926,0,0,True
36927,0,0,True
36928,0,0,True
36929,0,0,True
36930,1,0,False
36931,0,0,True
36932,0,0,True
36933,0,0,True
36934,0,0,True
36935,0,0,True
36936,0,0,True
36937,0,0,True
36938,0,0,True
36939,0,0,True
36940,0,0,True
36941,0,0,True
36942,0,0,True
36943,0,0,True
36944,0,0,True
36945,0,1,False
36946,0,0,True
36947,0,0,True
36948,0,0,True
36949,0,0,True
36950,0,0,True
36951,0,0,True
36952,0,0,True
36953,0,0,True
36954,0,0,True
36955,0,0,True
36956,0,0,True
36957,0,0,True
36958,0,0,True
36959,0,0,True
36960,0,0,True
36961,0,0,True
36962,0,0,True
36963,0,0,True
36964,0,0,True
36965,0,0,True
36966,0,0,True
36967,0,0,True
36968,0,0,True
36969,0,1,False
36970,0,0,True
36971,0,0,True
36972,1,1,True
36973,0,0,True
36974,0,0,True
36975,0,0,True
36976,0,0,True
36977,0,0,True
36978,0,0,True
36979,0,0,True
36980,0,0,True
36981,0,0,True
36982,0,1,False
36983,0,0,True
36984,0,1,False
36985,0,0,True
36986,0,0,True
36987,0,0,True
36988,0,0,True
36989,0,0,True
36990,0,0,True
36991,0,0,True
36992,0,0,True
36993,0,0,True
36994,0,0,True
36995,0,0,True
36996,0,0,True
36997,0,0,True
36998,0,0,True
36999,0,0,True
37000,0,0,True
37001,0,0,True
37002,0,0,True
37003,0,0,True
37004,0,0,True
37005,0,0,True
37006,0,0,True
37007,0,0,True
37008,0,0,True
37009,0,0,True
37010,1,0,False
37011,0,0,True
37012,0,0,True
37013,0,0,True
37014,1,0,False
37015,0,0,True
37016,0,0,True
37017,0,0,True
37018,0,0,True
37019,0,0,True
37020,0,0,True
37021,0,0,True
37022,0,0,True
37023,0,0,True
37024,0,0,True
37025,0,0,True
37026,0,0,True
37027,0,0,True
37028,0,0,True
37029,0,0,True
37030,0,0,True
37031,0,0,True
37032,0,0,True
37033,0,0,True
37034,0,0,True
37035,0,0,True
37036,0,0,True
37037,1,0,False
37038,0,0,True
37039,0,0,True
37040,0,0,True
37041,0,0,True
37042,0,0,True
37043,0,0,True
37044,0,0,True
37045,0,0,True
37046,0,0,True
37047,0,0,True
37048,0,0,True
37049,0,0,True
37050,0,0,True
37051,0,0,True
37052,0,0,True
37053,0,0,True
37054,0,1,False
37055,0,0,True
37056,0,1,False
37057,0,0,True
37058,0,0,True
37059,0,0,True
37060,0,0,True
37061,0,0,True
37062,0,0,True
37063,0,0,True
37064,0,0,True
37065,0,0,True
37066,0,0,True
37067,0,0,True
37068,0,0,True
37069,0,0,True
37070,0,0,True
37071,0,0,True
37072,0,0,True
37073,0,0,True
37074,0,0,True
37075,0,0,True
37076,0,0,True
37077,0,0,True
37078,0,0,True
37079,0,0,True
37080,0,0,True
37081,0,0,True
37082,0,0,True
37083,0,0,True
37084,1,0,False
37085,0,0,True
37086,0,0,True
37087,0,0,True
37088,0,0,True
37089,0,0,True
37090,0,0,True
37091,0,0,True
37092,0,0,True
37093,0,0,True
37094,0,0,True
37095,0,0,True
37096,0,0,True
37097,0,0,True
37098,0,0,True
37099,0,1,False
37100,0,0,True
37101,0,0,True
37102,0,0,True
37103,0,0,True
37104,0,0,True
37105,0,0,True
37106,0,0,True
37107,0,0,True
37108,0,0,True
37109,0,0,True
37110,0,0,True
37111,0,0,True
37112,0,0,True
37113,0,0,True
37114,0,0,True
37115,0,0,True
37116,0,0,True
37117,0,0,True
37118,0,0,True
37119,0,0,True
37120,0,0,True
37121,0,0,True
37122,0,0,True
37123,0,0,True
37124,0,0,True
37125,0,0,True
37126,0,0,True
37127,0,0,True
37128,0,0,True
37129,0,0,True
37130,0,0,True
37131,1,0,False
37132,0,0,True
37133,0,0,True
37134,0,0,True
37135,0,0,True
37136,0,0,True
37137,0,0,True
37138,1,0,False
37139,0,0,True
37140,0,0,True
37141,0,0,True
37142,0,0,True
37143,0,0,True
37144,0,0,True
37145,0,0,True
37146,0,0,True
37147,0,0,True
37148,0,0,True
37149,0,0,True
37150,0,0,True
37151,0,0,True
37152,0,0,True
37153,0,0,True
37154,0,0,True
37155,0,0,True
37156,1,0,False
37157,0,0,True
37158,0,0,True
37159,0,0,True
37160,0,0,True
37161,0,0,True
37162,0,0,True
37163,0,0,True
37164,0,0,True
37165,0,0,True
37166,0,1,False
37167,0,0,True
37168,0,0,True
37169,0,0,True
37170,0,0,True
37171,0,0,True
37172,0,0,True
37173,0,0,True
37174,1,0,False
37175,0,0,True
37176,0,0,True
37177,0,0,True
37178,0,0,True
37179,0,0,True
37180,0,0,True
37181,0,0,True
37182,0,0,True
37183,0,0,True
37184,0,0,True
37185,0,0,True
37186,0,0,True
37187,0,0,True
37188,0,0,True
37189,0,0,True
37190,0,0,True
37191,1,1,True
37192,0,0,True
37193,0,0,True
37194,0,0,True
37195,0,0,True
37196,0,0,True
37197,0,0,True
37198,0,0,True
37199,1,0,False
37200,0,0,True
37201,0,0,True
37202,0,0,True
37203,1,0,False
37204,0,0,True
37205,0,0,True
37206,0,0,True
37207,0,0,True
37208,0,0,True
37209,0,0,True
37210,0,0,True
37211,0,0,True
37212,0,0,True
37213,0,0,True
37214,0,0,True
37215,0,0,True
37216,0,0,True
37217,0,0,True
37218,0,0,True
37219,0,0,True
37220,1,0,False
37221,0,0,True
37222,0,0,True
37223,0,1,False
37224,0,0,True
37225,0,0,True
37226,0,0,True
37227,0,0,True
37228,0,0,True
37229,0,0,True
37230,0,0,True
37231,0,0,True
37232,0,0,True
37233,0,0,True
37234,0,0,True
37235,0,0,True
37236,0,0,True
37237,0,0,True
37238,0,0,True
37239,0,0,True
37240,0,0,True
37241,0,0,True
37242,0,0,True
37243,0,0,True
37244,0,0,True
37245,0,0,True
37246,0,0,True
37247,0,0,True
37248,0,0,True
37249,0,0,True
37250,0,0,True
37251,0,0,True
37252,0,0,True
37253,0,0,True
37254,0,0,True
37255,0,0,True
37256,0,0,True
37257,0,0,True
37258,0,0,True
37259,0,0,True
37260,0,0,True
37261,0,0,True
37262,1,0,False
37263,0,0,True
37264,0,0,True
37265,0,0,True
37266,0,0,True
37267,0,0,True
37268,0,0,True
37269,1,0,False
37270,0,0,True
37271,1,1,True
37272,1,1,True
37273,0,0,True
37274,0,0,True
37275,0,0,True
37276,0,0,True
37277,0,0,True
37278,0,0,True
37279,0,0,True
37280,0,0,True
37281,1,0,False
37282,0,0,True
37283,0,0,True
37284,0,0,True
37285,0,0,True
37286,0,0,True
37287,0,0,True
37288,0,0,True
37289,0,0,True
37290,0,0,True
37291,0,0,True
37292,0,0,True
37293,0,0,True
37294,0,0,True
37295,0,0,True
37296,0,0,True
37297,0,0,True
37298,0,0,True
37299,0,0,True
37300,1,1,True
37301,0,0,True
37302,0,0,True
37303,0,0,True
37304,0,0,True
37305,0,0,True
37306,0,0,True
37307,0,0,True
37308,0,0,True
37309,0,0,True
37310,0,0,True
37311,0,0,True
37312,0,0,True
37313,0,0,True
37314,0,0,True
37315,0,0,True
37316,0,0,True
37317,0,0,True
37318,0,0,True
37319,0,0,True
37320,0,0,True
37321,0,0,True
37322,0,0,True
37323,1,0,False
37324,0,0,True
37325,0,0,True
37326,0,0,True
37327,0,0,True
37328,0,0,True
37329,0,0,True
37330,0,0,True
37331,0,0,True
37332,0,0,True
37333,0,0,True
37334,0,0,True
37335,0,0,True
37336,0,0,True
37337,0,0,True
37338,0,0,True
37339,0,0,True
37340,0,0,True
37341,0,0,True
37342,0,0,True
37343,1,1,True
37344,0,0,True
37345,1,1,True
37346,0,0,True
37347,0,0,True
37348,1,0,False
37349,0,0,True
37350,0,0,True
37351,0,0,True
37352,0,0,True
37353,0,0,True
37354,0,0,True
37355,0,0,True
37356,0,0,True
37357,0,0,True
37358,0,0,True
37359,0,0,True
37360,0,0,True
37361,0,0,True
37362,0,0,True
37363,0,0,True
37364,0,0,True
37365,0,0,True
37366,0,0,True
37367,0,0,True
37368,0,0,True
37369,0,0,True
37370,0,0,True
37371,0,0,True
37372,0,0,True
37373,0,0,True
37374,0,0,True
37375,0,0,True
37376,0,0,True
37377,0,0,True
37378,0,1,False
37379,0,0,True
37380,0,0,True
37381,0,0,True
37382,1,0,False
37383,0,0,True
37384,0,0,True
37385,0,0,True
37386,0,0,True
37387,0,0,True
37388,0,0,True
37389,0,0,True
37390,0,0,True
37391,0,0,True
37392,0,0,True
37393,0,0,True
37394,0,0,True
37395,0,0,True
37396,1,0,False
37397,0,0,True
37398,0,0,True
37399,0,0,True
37400,1,1,True
37401,0,0,True
37402,0,0,True
37403,0,0,True
37404,0,0,True
37405,0,0,True
37406,0,0,True
37407,0,0,True
37408,0,0,True
37409,0,0,True
37410,0,0,True
37411,0,0,True
37412,0,0,True
37413,0,0,True
37414,0,0,True
37415,0,0,True
37416,0,0,True
37417,0,0,True
37418,0,0,True
37419,0,0,True
37420,0,0,True
37421,0,0,True
37422,0,0,True
37423,0,0,True
37424,0,0,True
37425,1,1,True
37426,0,0,True
37427,0,0,True
37428,0,0,True
37429,0,0,True
37430,0,0,True
37431,1,0,False
37432,0,0,True
37433,0,0,True
37434,0,0,True
37435,1,1,True
37436,0,0,True
37437,0,0,True
37438,0,0,True
37439,1,0,False
37440,0,0,True
37441,0,0,True
37442,0,0,True
37443,0,0,True
37444,0,0,True
37445,0,0,True
37446,0,0,True
37447,0,0,True
37448,1,0,False
37449,0,0,True
37450,0,0,True
37451,0,0,True
37452,0,0,True
37453,0,0,True
37454,0,0,True
37455,0,0,True
37456,0,0,True
37457,0,0,True
37458,0,0,True
37459,0,0,True
37460,0,0,True
